"ID","Sex_R","BirthYear","Age","AgeClass","SampleYear","IgG_TC","IgPlateRef","RTL","qPCRPlate","qPCRRow","Survival","Strongyles"
122,"Males",1999,0,"Lambs",1999,0.17333,58,1.98028607057107,63,"F",1,100
749,"Females",2011,0,"Lambs",2011,0.84308,13,1.19049334010265,63,"A",0,200
293,"Females",2003,0,"Lambs",2003,0.08908,69,1.64362584217655,63,"C",1,400
794,"Males",2011,0,"Lambs",2011,0.15565,12,1.78840901052323,63,"D",0,400
755,"Males",2011,0,"Lambs",2011,0.17773,13,2.2441949270337,63,"E",0,1400
138,"Females",1999,0,"Lambs",1999,0.1853,58,2.02284833786005,63,"G",1,1400
785,"Females",2011,0,"Lambs",2011,0.23392,12,1.6448025635438,63,"G",1,900
462,"Males",2006,0,"Lambs",2006,0.04947,56,1.66706032798204,64,"F",0,200
463,"Males",2006,0,"Lambs",2006,0.05065,55,1.9923732610463,64,"G",0,600
781,"Females",2011,0,"Lambs",2011,0.65215,12,2.01043434366883,64,"A",0,900
259,"Females",2003,0,"Lambs",2003,0.16101,68,1.65655527887069,64,"F",1,0
260,"Females",2003,0,"Lambs",2003,0.11936,68,2.00556429368001,64,"B",1,100
275,"Males",2003,0,"Lambs",2003,0.54483,68,2.09604239768577,64,"C",1,200
767,"Females",2011,0,"Lambs",2011,0.48506,12,2.0853867581099,64,"D",0,200
438,"Males",2006,0,"Lambs",2006,0.15505,55,2.21516131281609,64,"H",0,200
277,"Males",2003,0,"Lambs",2003,0.11514,68,1.79461845329288,64,"G",1,0
451,"Males",2006,0,"Lambs",2006,0.29836,55,2.48854626343927,65,"A",0,400
441,"Females",2006,0,"Lambs",2006,0.48394,55,2.00771819924461,65,"D",1,200
776,"Females",2011,0,"Lambs",2011,0.21821,12,1.83845363267706,65,"E",0,300
443,"Males",2006,0,"Lambs",2006,0.29327,55,1.96358612780609,65,"H",0,800
117,"Females",1999,0,"Lambs",1999,0.10802,58,1.77483387923275,65,"D",1,300
478,"Males",2006,0,"Lambs",2006,0.21872,56,1.48736278189977,65,"E",0,600
87,"Males",1999,0,"Lambs",1999,0.15007,59,2.03551541071234,65,"D",1,1200
291,"Females",2003,0,"Lambs",2003,0.13377,69,2.37097547556879,65,"G",1,200
305,"Females",2003,0,"Lambs",2003,0.22573,70,1.99979247848489,65,"C",1,400
265,"Females",2003,0,"Lambs",2003,0.07886,68,1.86113279683363,65,"H",0,200
468,"Males",2006,0,"Lambs",2006,0.17034,55,2.15949735489229,66,"D",0,600
94,"Females",1999,0,"Lambs",1999,0.09748,59,2.11406158140525,66,"E",1,100
480,"Males",2006,0,"Lambs",2006,0.04323,56,2.18360021092391,66,"F",0,2200
741,"Males",2011,0,"Lambs",2011,0.39072,13,2.04740217837666,66,"G",0,1500
752,"Females",2011,0,"Lambs",2011,0.23615,13,2.11721641067254,66,"B",0,200
269,"Females",2003,0,"Lambs",2003,0.13476,68,2.15566081651052,66,"C",1,800
134,"Females",1999,0,"Lambs",1999,0.10291,58,2.36055047292773,66,"G",1,900
482,"Males",2006,0,"Lambs",2006,0.0815,56,2.18772002971023,66,"H",0,1400
115,"Males",1999,0,"Lambs",1999,0.18759,58,1.76184204163845,66,"B",1,200
461,"Females",2006,0,"Lambs",2006,0.19744,55,2.40792518962829,67,"B",0,500
477,"Females",2006,0,"Lambs",2006,0.18036,56,1.88319399969739,67,"D",1,400
83,"Females",1999,0,"Lambs",1999,0.34349,59,1.80348675359234,67,"H",1,200
103,"Females",1999,0,"Lambs",1999,0.46103,59,2.06770793480134,67,"B",1,300
284,"Males",2003,0,"Lambs",2003,0.10215,69,2.32098635647356,67,"C",1,200
290,"Females",2003,0,"Lambs",2003,0.06761,69,2.03172381594568,67,"H",1,600
129,"Males",1999,0,"Lambs",1999,0.25621,58,1.83373152575385,67,"H",1,200
296,"Females",2003,0,"Lambs",2003,0.1714,69,2.2241377751067,67,"H",1,100
765,"Females",2011,0,"Lambs",2011,0.25739,12,1.74907209076058,67,"D",0,100
454,"Females",2006,0,"Lambs",2006,0.34652,55,1.78339851568029,67,"H",1,300
773,"Females",2011,0,"Lambs",2011,0.04709,12,1.85232766681173,67,"C",0,600
262,"Males",2003,0,"Lambs",2003,0.29989,68,2.22144567144777,67,"E",1,0
110,"Females",1999,0,"Lambs",1999,0.57643,58,1.93561968298207,68,"B",1,1000
119,"Females",1999,0,"Lambs",1999,0.5926,58,1.91691983901106,68,"H",1,200
746,"Males",2011,0,"Lambs",2011,0.55771,13,1.51021527088668,68,"F",0,1000
107,"Males",1999,0,"Lambs",1999,0.19529,58,1.74068559174059,68,"G",1,400
301,"Females",2003,0,"Lambs",2003,0.18863,69,1.51486562858419,68,"D",0,100
120,"Females",1999,0,"Lambs",1999,0.39539,58,2.03505223624898,68,"F",1,100
254,"Females",2003,0,"Lambs",2003,0.75202,67,1.6526233433786,68,"D",1,100
131,"Males",1999,0,"Lambs",1999,0.08325,58,2.08223549420734,68,"A",1,200
793,"Females",2011,0,"Lambs",2011,0.39617,12,2.33052886948944,68,"B",0,600
84,"Males",1999,0,"Lambs",1999,0.31879,59,2.19217055955973,69,"A",1,400
754,"Males",2011,0,"Lambs",2011,0.485,13,2.4145456482181,69,"E",0,400
90,"Males",1999,0,"Lambs",1999,0.93199,59,1.94148300843204,69,"F",1,400
81,"Females",1999,0,"Lambs",1999,0.28634,59,2.0522425734271,69,"G",1,500
97,"Males",1999,0,"Lambs",1999,0.50891,59,2.43510075078924,69,"A",1,2400
753,"Females",2011,0,"Lambs",2011,0.11412,13,1.8289793861763,69,"B",1,0
95,"Females",1999,0,"Lambs",1999,0.64381,59,1.7293131056126,69,"D",1,500
133,"Females",1999,0,"Lambs",1999,0.26786,58,2.06069956265741,69,"A",1,400
128,"Females",1999,0,"Lambs",1999,0.3,58,2.16595029512605,69,"B",1,1200
469,"Females",2006,0,"Lambs",2006,0.13539,55,1.893784284227,69,"C",0,200
748,"Males",2011,0,"Lambs",2011,0.57119,13,2.20766729233588,69,"E",0,1300
487,"Males",2006,0,"Lambs",2006,0.54022,56,2.00201000322659,69,"F",0,200
488,"Males",2006,0,"Lambs",2006,0.28271,56,1.69739520864797,69,"E",0,500
766,"Males",2011,0,"Lambs",2011,0.20337,12,2.14305061484014,69,"E",0,1000
479,"Males",2006,0,"Lambs",2006,0.08055,56,1.98360039488829,70,"A",0,1000
740,"Males",2011,0,"Lambs",2011,0.38155,13,1.85042659766273,70,"H",0,1200
91,"Females",1999,0,"Lambs",1999,0.08364,59,1.98451856700046,70,"F",1,300
790,"Males",2011,0,"Lambs",2011,0.14035,12,1.60736812978374,70,"G",0,200
92,"Males",1999,0,"Lambs",1999,0.32018,59,1.6111218707931,70,"H",1,400
789,"Males",2011,0,"Lambs",2011,0.08485,12,1.97735099414823,70,"D",0,1600
116,"Females",1999,0,"Lambs",1999,0.23047,58,1.39100248474127,70,"F",1,600
307,"Females",2003,0,"Lambs",2003,0.73292,69,1.69131257948948,70,"G",1,300
88,"Males",1999,0,"Lambs",1999,0.24744,59,2.18211825606177,70,"B",1,1300
283,"Females",2003,0,"Lambs",2003,0.18608,69,2.07031130972393,70,"G",1,0
80,"Females",1999,0,"Lambs",1999,0.23354,59,2.03504203343285,71,"F",1,800
466,"Females",2006,0,"Lambs",2006,0.14894,55,2.04443032757768,71,"G",1,200
444,"Females",2006,0,"Lambs",2006,0.22706,55,1.62602875235477,71,"B",0,200
774,"Females",2011,0,"Lambs",2011,0,12,1.40342043582647,71,"D",0,1000
257,"Males",2003,0,"Lambs",2003,0.05197,68,1.88611898655678,71,"E",1,500
126,"Females",1999,0,"Lambs",1999,0.71539,58,1.81982218098319,71,"F",1,600
484,"Females",2006,0,"Lambs",2006,0.45362,56,1.98887244023949,71,"G",0,1200
96,"Males",1999,0,"Lambs",1999,0.31904,59,1.89969740939397,71,"A",0,200
274,"Males",2003,0,"Lambs",2003,0.03941,68,1.9655228539322,71,"G",1,300
121,"Females",1999,0,"Lambs",1999,0.18294,58,1.87784290065965,96,"A",1,600
99,"Males",1999,0,"Lambs",1999,0.10756,59,1.97239399336507,71,"B",0,400
759,"Males",2011,0,"Lambs",2011,0.28483,12,1.64983180218459,71,"E",0,1000
77,"Males",1999,0,"Lambs",1999,0.20157,59,1.96429861727429,71,"G",0,500
123,"Males",1999,0,"Lambs",1999,0.14364,58,2.4047950604919,72,"A",0,500
289,"Males",2003,0,"Lambs",2003,0.08091,69,1.63151202567436,72,"A",0,200
100,"Males",1999,0,"Lambs",1999,0.07077,59,1.73381708654287,72,"E",NA,400
309,"Females",2003,0,"Lambs",2003,0.13515,70,2.08527068156423,72,"G",0,1200
303,"Males",2003,0,"Lambs",2003,0.19752,70,2.05067025713492,72,"A",1,200
112,"Females",1999,0,"Lambs",1999,0.19945,58,1.60018036580418,72,"E",0,600
280,"Males",2003,0,"Lambs",2003,0.07044,69,1.49147209525828,72,"H",1,700
792,"Females",2011,0,"Lambs",2011,0.03048,12,2.00441251392782,72,"C",0,800
295,"Females",2003,0,"Lambs",2003,0.03113,69,1.85126364448095,72,"D",1,1200
465,"Males",2006,0,"Lambs",2006,0.04494,55,2.16207613418362,72,"G",0,2400
256,"Females",2003,0,"Lambs",2003,0.09484,68,1.90621380904654,72,"G",1,700
108,"Females",1999,0,"Lambs",1999,0.31442,58,1.84461014261463,73,"E",1,300
743,"Females",2011,0,"Lambs",2011,0.03,13,1.85008535318743,73,"B",0,300
270,"Females",2003,0,"Lambs",2003,0.11852,68,1.60442554798011,73,"E",1,0
775,"Females",2011,0,"Lambs",2011,0.07401,12,2.21170403929279,73,"G",0,900
768,"Females",2011,0,"Lambs",2011,0.07474,12,1.62776129184577,73,"B",0,200
450,"Males",2006,0,"Lambs",2006,0.4498,55,1.65357805344801,73,"E",0,400
486,"Females",2006,0,"Lambs",2006,1.15412,56,1.94001483125207,73,"F",1,200
286,"Females",2003,0,"Lambs",2003,0.03617,69,1.66348477085357,73,"G",1,0
86,"Males",1999,0,"Lambs",1999,0.15018,59,1.956060050801,73,"B",1,100
449,"Males",2006,0,"Lambs",2006,0.04951,55,2.29916807387336,74,"G",0,1000
98,"Males",1999,0,"Lambs",1999,0.22679,59,2.10249112996155,74,"B",1,1000
780,"Males",2011,0,"Lambs",2011,0.13004,12,1.69564802645233,74,"E",0,4400
473,"Males",2006,0,"Lambs",2006,0.14451,56,1.64079090175636,74,"H",0,800
460,"Females",2006,0,"Lambs",2006,0.17688,56,1.66258158779758,74,"G",0,200
777,"Males",2011,0,"Lambs",2011,0.16763,12,1.57807848761346,74,"C",1,700
294,"Females",2003,0,"Lambs",2003,0.05476,69,2.17062472443611,75,"F",1,0
261,"Females",2003,0,"Lambs",2003,0.3094,68,2.34567679880452,75,"G",1,400
779,"Males",2011,0,"Lambs",2011,0.16889,12,1.63054723405937,75,"D",0,1100
455,"Males",2006,0,"Lambs",2006,0.2568,55,2.13233353126133,75,"E",0,600
739,"Males",2011,0,"Lambs",2011,0.12477,13,2.1338692324889,75,"G",0,1600
481,"Males",2006,0,"Lambs",2006,0.04475,56,1.76594988845357,75,"C",0,300
300,"Females",2003,0,"Lambs",2003,0.3473,70,1.83342647073328,75,"D",1,100
456,"Males",2006,0,"Lambs",2006,0.06585,56,0.981136318252012,75,"E",0,400
738,"Females",2011,0,"Lambs",2011,0.53615,13,1.95627363349293,75,"F",0,400
760,"Males",2011,0,"Lambs",2011,0.0703,12,1.52328748044796,75,"G",0,1200
137,"Males",1999,0,"Lambs",1999,0.2036,58,1.93912188324588,76,"C",0,200
132,"Females",1999,0,"Lambs",1999,0.61177,58,1.40424910664764,76,"A",1,1200
281,"Females",2003,0,"Lambs",2003,0.05258,69,2.2788361789005,76,"B",1,600
273,"Females",2003,0,"Lambs",2003,0.11913,68,1.62432255035328,76,"B",1,200
474,"Males",2006,0,"Lambs",2006,0.13318,56,1.63838065931439,76,"G",0,400
476,"Females",2006,0,"Lambs",2006,0.20811,56,1.25513335097903,77,"E",0,400
292,"Females",2003,0,"Lambs",2003,0.1814,70,1.42700413346912,77,"F",1,200
113,"Females",1999,0,"Lambs",1999,0.54675,58,1.91588271950931,77,"H",1,800
272,"Females",2003,0,"Lambs",2003,0.09701,68,2.1943323232078,77,"C",1,200
445,"Females",2006,0,"Lambs",2006,0.22204,55,1.81413923672876,77,"F",0,2000
136,"Females",1999,0,"Lambs",1999,0.45448,58,2.59808378724634,78,"A",1,200
772,"Males",2011,0,"Lambs",2011,0.15225,12,2.17971611107065,78,"E",0,1400
111,"Males",1999,0,"Lambs",1999,0.12552,58,1.81401832372297,78,"A",1,1500
440,"Males",2006,0,"Lambs",2006,0.08888,55,2.04416294279521,78,"B",0,600
79,"Females",1999,0,"Lambs",1999,0.35273,59,1.42133759097347,78,"F",1,600
756,"Females",2011,0,"Lambs",2011,0.20638,13,1.90531125407574,78,"D",1,200
118,"Females",1999,0,"Lambs",1999,0.56401,58,2.07769902581326,78,"A",1,100
135,"Females",1999,0,"Lambs",1999,0.05475,58,2.00108200776244,78,"C",1,2200
298,"Females",2003,0,"Lambs",2003,0.40474,70,2.17795447089106,78,"D",1,200
140,"Males",1999,0,"Lambs",1999,0.14751,58,2.24931107563452,78,"B",1,900
758,"Females",2011,0,"Lambs",2011,0.11268,12,1.55393734812489,78,"E",0,800
452,"Females",2006,0,"Lambs",2006,0.14677,55,1.93934804060433,78,"H",0,600
762,"Males",2011,0,"Lambs",2011,0.4388,12,1.84676883082018,78,"G",0,3800
287,"Females",2003,0,"Lambs",2003,0.12436,69,2.40635930102451,79,"D",1,100
302,"Females",2003,0,"Lambs",2003,0.20992,70,1.79749469377241,79,"E",1,400
271,"Males",2003,0,"Lambs",2003,0.05623,68,1.79709060208302,79,"H",0,400
453,"Females",2006,0,"Lambs",2006,0.23413,55,1.74208809311036,79,"B",1,800
93,"Females",1999,0,"Lambs",1999,0.54776,59,2.06078439855778,79,"D",1,200
304,"Males",2003,0,"Lambs",2003,0.44996,70,2.13844932743695,79,"F",0,400
285,"Females",2003,0,"Lambs",2003,0.09355,69,2.13374932065538,79,"H",1,400
266,"Males",2003,0,"Lambs",2003,0.36076,68,1.72587427207098,79,"A",1,800
109,"Males",1999,0,"Lambs",1999,0.14589,58,1.48813220078907,79,"C",0,500
139,"Females",1999,0,"Lambs",1999,0.09368,58,1.77384009196343,79,"F",1,600
258,"Females",2003,0,"Lambs",2003,0.16659,68,2.05203151979047,79,"H",1,200
467,"Males",2006,0,"Lambs",2006,0.26391,55,1.76278589651676,79,"B",0,600
124,"Females",1999,0,"Lambs",1999,0.62517,58,1.5541923139789,79,"E",1,1500
744,"Females",2011,0,"Lambs",2011,0.22811,13,2.19624072633025,79,"G",0,3000
764,"Females",2011,0,"Lambs",2011,0.56329,12,1.89544227994897,79,"H",0,200
308,"Females",2003,0,"Lambs",2003,0.13115,70,1.8621721162873,79,"F",1,0
310,"Females",2003,0,"Lambs",2003,0.10296,70,1.8765804401514,79,"H",0,1000
757,"Males",2011,0,"Lambs",2011,0.07343,12,2.19450659932708,80,"A",0,300
763,"Females",2011,0,"Lambs",2011,0.22071,12,1.85686257142832,80,"F",0,200
745,"Males",2011,0,"Lambs",2011,0.30341,13,1.93597444072367,80,"A",0,900
127,"Females",1999,0,"Lambs",1999,0.38784,58,1.93828152103299,80,"C",1,300
786,"Females",2011,0,"Lambs",2011,0.12719,12,1.67976737736265,80,"A",0,1000
125,"Females",1999,0,"Lambs",1999,0.31048,58,1.24029419767648,80,"H",1,200
268,"Females",2003,0,"Lambs",2003,0.22034,68,1.91146954887218,80,"E",1,200
747,"Males",2011,0,"Lambs",2011,0.41293,13,1.85850563011736,80,"F",0,700
751,"Females",2011,0,"Lambs",2011,0.42376,13,2.00282411159402,82,"D",0,400
770,"Females",2011,0,"Lambs",2011,0.1273,12,2.27420431137708,82,"H",0,700
458,"Males",2006,0,"Lambs",2006,0.15818,55,1.62070815538906,82,"B",0,600
783,"Males",2011,0,"Lambs",2011,0.10588,12,1.8871298320704,82,"C",0,600
787,"Males",2011,0,"Lambs",2011,0.05985,12,1.93138732289427,82,"D",0,1200
264,"Females",2003,0,"Lambs",2003,0.21544,68,1.79924897462911,82,"F",1,200
552,"Males",2007,0,"Lambs",2007,0.19316,47,2.91286053004553,96,"D",1,200
539,"Females",2007,0,"Lambs",2007,0.77373,47,2.1322370229152,83,"A",1,200
214,"Females",2001,0,"Lambs",2001,0.1664,23,1.815552372971,83,"B",1,400
561,"Males",2007,0,"Lambs",2007,0.05422,47,1.91702469493742,83,"D",0,500
676,"Males",2009,0,"Lambs",2009,0.1309,44,1.61005690999804,83,"E",1,100
505,"Females",2007,0,"Lambs",2007,0.3323,48,1.97131189605641,83,"G",1,500
638,"Females",2009,0,"Lambs",2009,0.09719,42,2.10887672205751,83,"H",1,1000
211,"Females",2001,0,"Lambs",2001,0.64749,23,1.57405323433855,83,"A",0,200
502,"Males",2007,0,"Lambs",2007,0.7247,49,1.76511872069244,83,"B",0,400
522,"Males",2007,0,"Lambs",2007,0.56447,48,1.47838939344423,83,"E",0,800
624,"Males",2009,0,"Lambs",2009,0.11066,48,1.60444151745417,83,"F",0,2100
668,"Females",2009,0,"Lambs",2009,0.19624,48,1.74351818314079,83,"G",0,1400
188,"Males",2001,0,"Lambs",2001,0.65327,22,2.08372618712631,83,"B",0,2000
500,"Males",2007,0,"Lambs",2007,0.27826,49,2.07452485540574,83,"A",0,300
633,"Males",2009,0,"Lambs",2009,0.38956,43,1.71511469980824,83,"B",1,500
806,"Females",2012,0,"Lambs",2012,0.16733,21,1.80257962508424,83,"E",1,200
660,"Males",2009,0,"Lambs",2009,0.09691,43,1.98709267455536,83,"C",1,1000
637,"Males",2009,0,"Lambs",2009,0.11393,44,2.58388215307501,84,"A",0,1600
648,"Females",2009,0,"Lambs",2009,0.22457,48,1.96465093649716,84,"D",1,200
510,"Females",2007,0,"Lambs",2007,0.30243,48,1.64149395022819,84,"B",1,300
490,"Males",2007,0,"Lambs",2007,0.40242,49,1.8528495247986,84,"E",1,200
238,"Females",2001,0,"Lambs",2001,0.24267,24,2.10546051732414,84,"H",0,200
626,"Males",2009,0,"Lambs",2009,0.0767,43,1.74238862882616,84,"F",1,500
186,"Males",2001,0,"Lambs",2001,0.29099,22,2.05927445944932,84,"G",0,100
526,"Females",2007,0,"Lambs",2007,0.14955,48,2.22969233420258,84,"A",1,400
518,"Males",2007,0,"Lambs",2007,0.36472,48,1.64712503803883,84,"H",0,600
511,"Males",2007,0,"Lambs",2007,0.24406,48,2.04705059879269,84,"A",1,600
673,"Females",2009,0,"Lambs",2009,0.68936,44,2.52314303360503,84,"B",1,600
630,"Males",2009,0,"Lambs",2009,0.11856,43,1.82044053360808,84,"G",0,300
517,"Females",2007,0,"Lambs",2007,0.1788,48,2.21659507888027,85,"F",0,500
799,"Females",2012,0,"Lambs",2012,0.41704,22,1.88615567950045,85,"D",1,200
495,"Females",2007,0,"Lambs",2007,0.79468,49,1.88449805560572,85,"A",0,100
493,"Males",2007,0,"Lambs",2007,0.33614,49,1.910553111972,85,"H",1,200
667,"Males",2009,0,"Lambs",2009,0.17305,44,1.89224827337051,85,"C",0,600
620,"Males",2009,0,"Lambs",2009,0.07567,42,2.31321307273165,85,"F",1,900
396,"Females",2004,0,"Lambs",2004,0.25409,65,2.64589678612604,85,"G",0,300
366,"Males",2004,0,"Lambs",2004,0.13012,64,1.86079900965386,85,"F",0,900
335,"Females",2004,0,"Lambs",2004,0.32279,63,2.32296841980542,85,"B",0,300
323,"Females",2004,0,"Lambs",2004,0.24513,63,2.13691564545555,85,"E",0,600
608,"Females",2008,0,"Lambs",2008,0.16062,41,2.09913895742018,85,"G",1,400
358,"Males",2004,0,"Lambs",2004,0.33785,63,2.11246556483478,86,"C",0,600
371,"Males",2004,0,"Lambs",2004,0.14158,64,1.75457686322832,86,"D",0,400
165,"Males",2000,0,"Lambs",2000,0.05773,59,1.99466919578137,86,"E",1,400
329,"Females",2004,0,"Lambs",2004,0.26605,63,1.89930038104617,86,"F",0,800
148,"Males",2000,0,"Lambs",2000,0.07567,59,1.74810678168172,86,"C",0,900
156,"Males",2000,0,"Lambs",2000,0.15499,59,2.01016893055898,86,"G",0,500
341,"Males",2004,0,"Lambs",2004,0.15219,63,2.48556466572522,86,"H",0,600
421,"Males",2005,0,"Lambs",2005,0.25845,62,1.93031679391325,86,"A",0,2100
397,"Females",2004,0,"Lambs",2004,0.16942,65,1.53323270421556,86,"H",0,800
610,"Males",2008,0,"Lambs",2008,0.36275,41,1.93121437262402,86,"D",0,300
164,"Females",2000,0,"Lambs",2000,0.08865,59,2.1521926727661,87,"A",1,500
353,"Males",2004,0,"Lambs",2004,0.0657,64,1.9287360826605,87,"B",0,3500
432,"Females",2005,0,"Lambs",2005,0.05228,62,1.78149765841533,87,"C",1,600
175,"Females",2000,0,"Lambs",2000,0.07326,60,1.74743916668936,87,"E",0,400
143,"Males",2000,0,"Lambs",2000,0.06646,59,1.84380212417993,87,"B",1,100
384,"Males",2004,0,"Lambs",2004,0.63693,64,1.76727270866031,87,"F",0,200
347,"Males",2004,0,"Lambs",2004,0.15371,64,1.82726048641632,87,"G",0,2800
149,"Males",2000,0,"Lambs",2000,0.51445,59,1.82906011644315,87,"C",1,700
22,"Females",1998,0,"Lambs",1998,0.10665,34,2.24894237208326,87,"C",0,800
244,"Males",2002,0,"Lambs",2002,0.14304,18,1.70275684948114,87,"F",1,800
58,"Females",1998,0,"Lambs",1998,0.06149,33,2.24589500736833,88,"A",0,400
47,"Males",1998,0,"Lambs",1998,0.07172,33,1.96963831550865,88,"C",0,600
12,"Females",1998,0,"Lambs",1998,0.66521,35,1.86874838592519,88,"E",0,400
68,"Females",1998,0,"Lambs",1998,0.06071,33,1.96623000563491,88,"H",0,500
50,"Females",1998,0,"Lambs",1998,0.17252,29,1.76834015357704,88,"D",0,1600
727,"Females",2010,0,"Lambs",2010,0.06596,31,2.00627503746656,88,"H",0,200
682,"Males",2010,0,"Lambs",2010,0.42518,29,2.01848662069329,88,"A",0,700
686,"Males",2010,0,"Lambs",2010,0.15123,29,2.10661791514065,88,"C",0,2900
706,"Females",2010,0,"Lambs",2010,0.15132,29,1.48306098020017,88,"A",0,300
38,"Males",1998,0,"Lambs",1998,0.05551,34,2.04995746913317,88,"A",0,300
64,"Males",1998,0,"Lambs",1998,0.12409,33,2.05417111751923,88,"G",0,200
74,"Males",1998,0,"Lambs",1998,0.08351,29,1.59566864583414,89,"D",0,200
720,"Males",2010,0,"Lambs",2010,0.12068,30,1.79528114827955,89,"E",1,700
75,"Females",1998,0,"Lambs",1998,0.06266,33,1.86422366524901,89,"F",0,600
15,"Females",1998,0,"Lambs",1998,0.2267,35,1.54112564824071,89,"G",0,600
1,"Males",1998,0,"Lambs",1998,0.18965,33,2.42138494683412,90,"A",0,2800
246,"Females",2002,0,"Lambs",2002,0.10683,18,1.97564341091716,90,"C",1,0
65,"Females",1998,0,"Lambs",1998,0.17942,33,2.24762210671398,90,"D",0,1400
44,"Females",1998,0,"Lambs",1998,0.20799,33,2.00605268254529,90,"D",1,400
71,"Females",1998,0,"Lambs",1998,0.18328,33,1.76665948661543,90,"A",1,100
4,"Females",1998,0,"Lambs",1998,0.39265,35,1.64503819297652,90,"E",0,400
8,"Males",1998,0,"Lambs",1998,0.25467,29,1.82999426099853,90,"E",0,1600
19,"Males",1998,0,"Lambs",1998,0.26811,34,1.44917514618754,90,"G",0,2400
69,"Males",1998,0,"Lambs",1998,0.10459,33,1.9278826688452,91,"H",NA,200
250,"Females",2002,0,"Lambs",2002,0.2728,19,2.15195493125924,91,"D",1,600
778,"Males",2011,0,"Lambs",2011,0.18127,12,2.2922786165883,91,"E",0,2800
279,"Females",2003,0,"Lambs",2003,0.07759,69,1.72057067848538,91,"G",1,100
106,"Females",1999,0,"Lambs",1999,0.53144,59,1.93377088355175,91,"E",1,600
306,"Females",2003,0,"Lambs",2003,0.03234,69,1.73450889456551,91,"F",1,400
459,"Males",2006,0,"Lambs",2006,0.0784,55,2.25270287486963,91,"A",0,600
446,"Males",2006,0,"Lambs",2006,0.25081,55,2.59548121766537,91,"C",0,2400
89,"Males",1999,0,"Lambs",1999,0.0894,59,1.85055852935514,91,"H",1,400
104,"Females",1999,0,"Lambs",1999,0.43886,59,2.58201197291824,92,"B",0,600
101,"Males",1999,0,"Lambs",1999,0.15782,59,1.75911542305137,92,"E",1,200
282,"Females",2003,0,"Lambs",2003,0.06369,69,1.81672494541192,92,"B",1,200
276,"Males",2003,0,"Lambs",2003,0.17925,68,1.79877401786476,92,"F",1,0
288,"Males",2003,0,"Lambs",2003,0.08556,69,1.95176441030361,92,"F",1,400
78,"Females",1999,0,"Lambs",1999,0.24911,59,2.14416903317783,92,"G",1,1000
102,"Males",1999,0,"Lambs",1999,0.32701,59,1.92294145315168,92,"G",1,900
472,"Males",2006,0,"Lambs",2006,0.05672,55,2.00148851550598,93,"A",1,1800
483,"Males",2006,0,"Lambs",2006,0.03744,56,1.59157238316051,93,"A",0,600
85,"Females",1999,0,"Lambs",1999,0.26695,59,1.53776657928085,93,"H",1,500
771,"Males",2011,0,"Lambs",2011,0.25693,12,1.6812232897464,93,"B",0,1600
105,"Males",1999,0,"Lambs",1999,0.28615,59,1.57083324473237,93,"H",1,200
