"ID","Sex_R","BirthYear","Age","AgeClass","SampleYear","Strongyles","RTL","qPCRPlate","qPCRRow","Survival"
365,"Females",2004,0,"Lambs",2004,1800,1.85223343422425,39,"E",0
334,"Males",2004,0,"Lambs",2004,1100,1.61578419084216,39,"E",0
423,"Males",2005,0,"Lambs",2005,600,1.55450784516959,39,"F",0
614,"Females",2008,0,"Lambs",2008,300,1.50055352246688,39,"H",1
566,"Males",2008,0,"Lambs",2008,1000,1.55950481225562,40,"B",0
596,"Males",2008,0,"Lambs",2008,600,2.30014172987913,40,"A",1
341,"Females",2004,0,"Lambs",2004,300,1.57417332620423,40,"G",0
161,"Females",2000,0,"Lambs",2000,500,1.7295677643596,40,"C",1
392,"Males",2004,0,"Lambs",2004,1000,2.09768954035899,40,"D",0
320,"Males",2004,0,"Lambs",2004,1800,2.05767409914324,40,"E",1
349,"Females",2004,0,"Lambs",2004,400,2.38890250750398,40,"E",0
426,"Females",2005,0,"Lambs",2005,700,1.49608687958701,81,"D",1
429,"Females",2005,0,"Lambs",2005,200,1.9395893693392,81,"H",1
415,"Females",2005,0,"Lambs",2005,400,1.57134871699489,81,"C",0
403,"Males",2004,0,"Lambs",2004,500,2.25592777276843,81,"G",0
346,"Males",2004,0,"Lambs",2004,1200,1.57508798906723,96,"A",0
609,"Males",2008,0,"Lambs",2008,200,1.75000699002733,81,"D",1
607,"Females",2008,0,"Lambs",2008,600,1.58740016961175,81,"A",1
350,"Males",2004,0,"Lambs",2004,600,1.90714823114399,81,"B",0
704,"Females",2010,0,"Lambs",2010,800,2.05852224424353,41,"F",0
24,"Males",1998,0,"Lambs",1998,500,1.96630970928884,41,"B",0
734,"Males",2010,0,"Lambs",2010,300,1.93060583773801,96,"B",0
60,"Males",1998,0,"Lambs",1998,300,1.97574764431771,41,"C",0
728,"Females",2010,0,"Lambs",2010,100,2.08766415480536,41,"E",1
18,"Females",1998,0,"Lambs",1998,200,2.22806531241586,41,"B",0
724,"Males",2010,0,"Lambs",2010,600,2.01046156871197,42,"D",0
695,"Females",2010,0,"Lambs",2010,100,1.98222315865569,42,"E",1
689,"Males",2010,0,"Lambs",2010,2400,1.63917611817644,42,"F",0
16,"Males",1998,0,"Lambs",1998,1400,1.7467205697442,42,"F",0
719,"Females",2010,0,"Lambs",2010,1200,2.25403989485898,43,"E",0
14,"Males",1998,0,"Lambs",1998,800,1.47370154811225,43,"D",0
709,"Females",2010,0,"Lambs",2010,300,2.54827383062685,95,"G",0
42,"Males",1998,0,"Lambs",1998,1000,2.36591571123188,45,"A",0
249,"Females",2002,0,"Lambs",2002,1000,2.52744986234499,45,"D",1
737,"Females",2010,0,"Lambs",2010,0,2.28424020662687,45,"G",1
34,"Males",1998,0,"Lambs",1998,1600,1.72936225232338,45,"C",0
6,"Males",1998,0,"Lambs",1998,1400,2.3850943409233,45,"E",0
44,"Males",1998,0,"Lambs",1998,1800,2.08571374694145,45,"D",NA
20,"Females",1998,0,"Lambs",1998,500,1.66203145094617,45,"H",0
699,"Females",2010,0,"Lambs",2010,600,2.40634333699103,45,"B",0
736,"Males",2010,0,"Lambs",2010,400,1.72937437656465,46,"C",0
739,"Males",2010,0,"Lambs",2010,200,1.98311067991297,46,"C",0
693,"Females",2010,0,"Lambs",2010,600,2.17667070071188,47,"D",1
712,"Females",2010,0,"Lambs",2010,400,2.06018957922523,47,"H",0
7,"Females",1998,0,"Lambs",1998,1000,1.92455812881694,47,"D",0
740,"Females",2010,0,"Lambs",2010,1200,1.71607481035629,47,"E",0
35,"Males",1998,0,"Lambs",1998,2600,2.13372643691903,48,"D",0
826,"Males",2014,0,"Lambs",2014,200,1.7210586679052,48,"F",1
71,"Females",1998,0,"Lambs",1998,700,1.87932568770268,48,"A",1
31,"Females",1998,0,"Lambs",1998,600,1.94266243766528,48,"B",0
733,"Males",2010,0,"Lambs",2010,600,1.74635778796186,48,"D",0
49,"Females",1998,0,"Lambs",1998,600,1.46033658369841,48,"E",0
23,"Males",1998,0,"Lambs",1998,1400,2.39944472868724,48,"C",0
25,"Females",1998,0,"Lambs",1998,200,2.37365198047532,49,"A",0
54,"Females",1998,0,"Lambs",1998,200,2.20712766563632,49,"B",0
64,"Females",1998,0,"Lambs",1998,800,2.3654033627764,49,"F",0
3,"Females",1998,0,"Lambs",1998,200,2.05684889072663,49,"D",1
683,"Males",2010,0,"Lambs",2010,1000,2.03856240907906,49,"A",0
58,"Females",1998,0,"Lambs",1998,300,1.84225276207055,49,"D",1
705,"Males",2010,0,"Lambs",2010,400,1.77831589077085,49,"F",0
829,"Males",2014,0,"Lambs",2014,600,1.84908221272917,49,"A",1
26,"Females",1998,0,"Lambs",1998,800,1.69931516422665,49,"C",0
716,"Females",2010,0,"Lambs",2010,200,1.95345902743863,49,"H",1
55,"Males",1998,0,"Lambs",1998,300,2.02840908319915,49,"C",0
50,"Females",1998,0,"Lambs",1998,600,2.04663905991219,49,"C",0
46,"Males",1998,0,"Lambs",1998,600,1.8426582025043,50,"D",0
823,"Males",2014,0,"Lambs",2014,500,1.71471652142122,50,"G",1
253,"Females",2002,0,"Lambs",2002,1600,1.80417837377101,50,"F",1
52,"Males",1998,0,"Lambs",1998,200,1.92280051010342,50,"C",0
2,"Females",1998,0,"Lambs",1998,1500,1.96104387640208,50,"D",0
13,"Females",1998,0,"Lambs",1998,500,1.8205227651823,51,"F",0
690,"Males",2010,0,"Lambs",2010,1500,2.28516314464717,51,"C",0
62,"Males",1998,0,"Lambs",1998,300,1.96760106851757,51,"D",0
715,"Males",2010,0,"Lambs",2010,1600,1.8618752761086,51,"C",0
711,"Females",2010,0,"Lambs",2010,200,1.74477808904038,51,"D",0
824,"Females",2014,0,"Lambs",2014,300,1.68314313153102,51,"E",1
718,"Males",2010,0,"Lambs",2010,900,2.24137912123494,51,"H",0
41,"Females",1998,0,"Lambs",1998,400,1.6092399387791,51,"D",0
720,"Females",2010,0,"Lambs",2010,1400,1.94860769682498,51,"F",0
697,"Females",2010,0,"Lambs",2010,300,1.77535751127827,51,"H",0
39,"Males",1998,0,"Lambs",1998,1600,2.17110052927807,52,"C",0
687,"Females",2010,0,"Lambs",2010,700,1.61676665201825,52,"A",1
828,"Females",2014,0,"Lambs",2014,1300,1.41090069428362,52,"D",1
831,"Males",2014,0,"Lambs",2014,300,1.79861958314072,52,"B",1
703,"Females",2010,0,"Lambs",2010,1000,2.09140112947841,52,"H",0
691,"Females",2010,0,"Lambs",2010,700,2.30055049081626,52,"A",1
28,"Males",1998,0,"Lambs",1998,600,1.83685292102476,53,"A",0
33,"Females",1998,0,"Lambs",1998,200,1.65675609965524,53,"C",1
692,"Males",2010,0,"Lambs",2010,200,1.94594208034265,53,"E",0
74,"Females",1998,0,"Lambs",1998,500,1.7849599303697,53,"G",0
700,"Males",2010,0,"Lambs",2010,800,2.03123199179789,53,"H",0
726,"Females",2010,0,"Lambs",2010,400,1.79309164826049,53,"C",1
731,"Females",2010,0,"Lambs",2010,700,1.48946602234686,53,"B",0
5,"Males",1998,0,"Lambs",1998,300,1.71355059605962,54,"H",0
738,"Males",2010,0,"Lambs",2010,200,1.78753175876698,54,"A",0
56,"Males",1998,0,"Lambs",1998,100,1.93885927635236,54,"B",0
723,"Females",2010,0,"Lambs",2010,600,1.92726182528687,54,"G",1
707,"Males",2010,0,"Lambs",2010,800,2.07382538645178,54,"B",0
32,"Females",1998,0,"Lambs",1998,1500,2.03770445508448,54,"D",0
21,"Females",1998,0,"Lambs",1998,400,1.81808988627965,54,"E",0
685,"Females",2010,0,"Lambs",2010,600,2.11417538470287,55,"D",0
10,"Males",1998,0,"Lambs",1998,1200,1.85547673675448,55,"E",0
706,"Males",2010,0,"Lambs",2010,1100,1.83854696957095,55,"F",0
40,"Females",1998,0,"Lambs",1998,700,1.49342709772079,55,"E",0
47,"Females",1998,0,"Lambs",1998,700,2.02569323193822,55,"A",0
244,"Males",2002,0,"Lambs",2002,1200,2.10747625458611,55,"H",1
698,"Males",2010,0,"Lambs",2010,600,1.90003972254671,55,"H",1
822,"Females",2014,0,"Lambs",2014,500,2.36056242743891,55,"B",1
735,"Females",2010,0,"Lambs",2010,200,2.07828517662533,56,"B",0
686,"Females",2010,0,"Lambs",2010,600,2.08147951362288,56,"E",0
725,"Females",2010,0,"Lambs",2010,200,1.88896920720232,56,"A",1
77,"Females",1998,0,"Lambs",1998,1000,1.52808699327123,56,"E",0
27,"Females",1998,0,"Lambs",1998,600,1.87989944697687,56,"G",1
717,"Males",2010,0,"Lambs",2010,600,2.56966627414266,56,"C",0
250,"Males",2002,0,"Lambs",2002,900,1.97874889993728,56,"F",1
696,"Females",2010,0,"Lambs",2010,200,1.94174934579507,57,"B",0
710,"Females",2010,0,"Lambs",2010,200,2.06970569675468,57,"D",0
248,"Females",2002,0,"Lambs",2002,1600,1.96214516146782,57,"F",1
729,"Females",2010,0,"Lambs",2010,200,1.93375548039353,57,"G",1
713,"Females",2010,0,"Lambs",2010,200,1.40960954150858,57,"A",0
53,"Males",1998,0,"Lambs",1998,800,1.73911053939741,57,"H",0
727,"Females",2010,0,"Lambs",2010,800,1.70801265658351,57,"A",1
702,"Females",2010,0,"Lambs",2010,1800,2.04163787294948,57,"D",0
714,"Males",2010,0,"Lambs",2010,400,1.67783844035833,57,"E",0
73,"Females",1998,0,"Lambs",1998,300,1.61257080988691,57,"E",0
694,"Females",2010,0,"Lambs",2010,1400,1.59628703110855,57,"G",0
825,"Females",2014,0,"Lambs",2014,200,1.98576825922007,57,"E",1
9,"Males",1998,0,"Lambs",1998,1200,1.70188428284591,58,"E",0
29,"Males",1998,0,"Lambs",1998,600,2.29265570718953,58,"G",0
721,"Females",2010,0,"Lambs",2010,700,1.36829913413623,58,"D",0
701,"Females",2010,0,"Lambs",2010,100,1.41601799562129,59,"B",0
43,"Males",1998,0,"Lambs",1998,300,1.83221846530336,59,"D",0
63,"Females",1998,0,"Lambs",1998,200,1.87403325612733,59,"A",0
11,"Females",1998,0,"Lambs",1998,1000,1.65843322963892,59,"F",0
68,"Males",1998,0,"Lambs",1998,600,1.61904636121204,59,"G",0
67,"Females",1998,0,"Lambs",1998,200,2.32834295952666,59,"D",0
252,"Females",2002,0,"Lambs",2002,200,2.17454694352058,59,"F",0
30,"Females",1998,0,"Lambs",1998,700,1.89217123056871,60,"B",0
246,"Males",2002,0,"Lambs",2002,400,1.97394146761857,60,"C",1
57,"Males",1998,0,"Lambs",1998,200,2.23994188190505,60,"D",0
61,"Males",1998,0,"Lambs",1998,200,1.52213486338485,60,"F",0
37,"Females",1998,0,"Lambs",1998,600,2.29599213623008,60,"D",0
17,"Females",1998,0,"Lambs",1998,200,2.38952981352881,82,"A",0
36,"Females",1998,0,"Lambs",1998,1800,2.35752272003581,82,"D",0
827,"Males",2014,0,"Lambs",2014,600,2.07003666349275,82,"G",1
732,"Males",2010,0,"Lambs",2010,400,1.64751722220194,82,"H",0
830,"Males",2014,0,"Lambs",2014,600,2.27265566887607,82,"A",1
794,"Males",2011,0,"Lambs",2011,900,2.29789751635417,61,"A",0
791,"Females",2011,0,"Lambs",2011,2800,2.50599197009108,61,"F",0
279,"Females",2003,0,"Lambs",2003,700,2.18485605244506,61,"G",1
449,"Males",2006,0,"Lambs",2006,1400,2.12147709066258,61,"G",0
83,"Males",1999,0,"Lambs",1999,200,2.00644081685064,61,"H",1
264,"Males",2003,0,"Lambs",2003,600,1.63603893510447,61,"E",1
268,"Females",2003,0,"Lambs",2003,200,2.63461585185957,61,"B",0
448,"Females",2006,0,"Lambs",2006,300,2.09489513503804,61,"E",0
440,"Males",2006,0,"Lambs",2006,200,1.81370041922143,61,"D",0
443,"Females",2006,0,"Lambs",2006,600,2.06036664161961,61,"B",0
787,"Males",2011,0,"Lambs",2011,2600,2.19533910197495,61,"C",0
745,"Females",2011,0,"Lambs",2011,400,2.1034902128264,62,"B",0
772,"Females",2011,0,"Lambs",2011,1100,1.82298440141512,62,"G",0
465,"Females",2006,0,"Lambs",2006,200,1.78785716547172,62,"B",0
298,"Females",2003,0,"Lambs",2003,200,1.84629640728728,62,"B",1
300,"Females",2003,0,"Lambs",2003,0,1.74122696653827,62,"C",1
131,"Females",1999,0,"Lambs",1999,100,1.82020285163461,62,"E",1
764,"Females",2011,0,"Lambs",2011,2800,1.6588815962162,62,"B",0
115,"Males",1999,0,"Lambs",1999,500,2.21223069975313,62,"D",1
472,"Males",2006,0,"Lambs",2006,300,1.96850033315253,62,"E",0
471,"Males",2006,0,"Lambs",2006,200,1.71854421530446,62,"G",0
753,"Females",2011,0,"Lambs",2011,800,1.92975138580442,62,"F",0
458,"Males",2006,0,"Lambs",2006,700,2.15657937429185,62,"G",0
486,"Males",2006,0,"Lambs",2006,400,1.86969945718808,63,"C",0
256,"Females",2003,0,"Lambs",2003,100,1.92764590843913,63,"B",1
476,"Males",2006,0,"Lambs",2006,400,1.82806832623647,63,"C",1
785,"Females",2011,0,"Lambs",2011,400,1.90710249513346,63,"D",0
123,"Males",1999,0,"Lambs",1999,100,1.98028607057107,63,"F",1
752,"Females",2011,0,"Lambs",2011,200,1.19049334010265,63,"A",0
294,"Females",2003,0,"Lambs",2003,400,1.64362584217655,63,"C",1
797,"Males",2011,0,"Lambs",2011,400,1.78840901052323,63,"D",0
758,"Males",2011,0,"Lambs",2011,1400,2.2441949270337,63,"E",0
139,"Females",1999,0,"Lambs",1999,1400,2.02284833786005,63,"G",1
788,"Females",2011,0,"Lambs",2011,900,1.6448025635438,63,"G",1
463,"Males",2006,0,"Lambs",2006,200,1.66706032798204,64,"F",0
464,"Males",2006,0,"Lambs",2006,600,1.9923732610463,64,"G",0
784,"Females",2011,0,"Lambs",2011,900,2.01043434366883,64,"A",0
260,"Females",2003,0,"Lambs",2003,0,1.65655527887069,64,"F",1
261,"Females",2003,0,"Lambs",2003,100,2.00556429368001,64,"B",1
276,"Males",2003,0,"Lambs",2003,200,2.09604239768577,64,"C",1
770,"Females",2011,0,"Lambs",2011,200,2.0853867581099,64,"D",0
439,"Males",2006,0,"Lambs",2006,200,2.21516131281609,64,"H",0
278,"Males",2003,0,"Lambs",2003,0,1.79461845329288,64,"G",1
452,"Males",2006,0,"Lambs",2006,400,2.48854626343927,65,"A",0
442,"Females",2006,0,"Lambs",2006,200,2.00771819924461,65,"D",1
779,"Females",2011,0,"Lambs",2011,300,1.83845363267706,65,"E",0
444,"Males",2006,0,"Lambs",2006,800,1.96358612780609,65,"H",0
118,"Females",1999,0,"Lambs",1999,300,1.77483387923275,65,"D",1
479,"Males",2006,0,"Lambs",2006,600,1.48736278189977,65,"E",0
88,"Males",1999,0,"Lambs",1999,1200,2.03551541071234,65,"D",1
292,"Females",2003,0,"Lambs",2003,200,2.37097547556879,65,"G",1
306,"Females",2003,0,"Lambs",2003,400,1.99979247848489,65,"C",1
266,"Females",2003,0,"Lambs",2003,200,1.86113279683363,65,"H",0
469,"Males",2006,0,"Lambs",2006,600,2.15949735489229,66,"D",0
95,"Females",1999,0,"Lambs",1999,100,2.11406158140525,66,"E",1
481,"Males",2006,0,"Lambs",2006,2200,2.18360021092391,66,"F",0
744,"Males",2011,0,"Lambs",2011,1500,2.04740217837666,66,"G",0
755,"Females",2011,0,"Lambs",2011,200,2.11721641067254,66,"B",0
270,"Females",2003,0,"Lambs",2003,800,2.15566081651052,66,"C",1
135,"Females",1999,0,"Lambs",1999,900,2.36055047292773,66,"G",1
483,"Males",2006,0,"Lambs",2006,1400,2.18772002971023,66,"H",0
116,"Males",1999,0,"Lambs",1999,200,1.76184204163845,66,"B",1
462,"Females",2006,0,"Lambs",2006,500,2.40792518962829,67,"B",0
478,"Females",2006,0,"Lambs",2006,400,1.88319399969739,67,"D",1
84,"Females",1999,0,"Lambs",1999,200,1.80348675359234,67,"H",1
104,"Females",1999,0,"Lambs",1999,300,2.06770793480134,67,"B",1
285,"Males",2003,0,"Lambs",2003,200,2.32098635647356,67,"C",1
291,"Females",2003,0,"Lambs",2003,600,2.03172381594568,67,"H",1
130,"Males",1999,0,"Lambs",1999,200,1.83373152575385,67,"H",1
297,"Females",2003,0,"Lambs",2003,100,2.2241377751067,67,"H",1
768,"Females",2011,0,"Lambs",2011,100,1.74907209076058,67,"D",0
455,"Females",2006,0,"Lambs",2006,300,1.78339851568029,67,"H",1
776,"Females",2011,0,"Lambs",2011,600,1.85232766681173,67,"C",0
263,"Males",2003,0,"Lambs",2003,0,2.22144567144777,67,"E",1
111,"Females",1999,0,"Lambs",1999,1000,1.93561968298207,68,"B",1
120,"Females",1999,0,"Lambs",1999,200,1.91691983901106,68,"H",1
749,"Males",2011,0,"Lambs",2011,1000,1.51021527088668,68,"F",0
108,"Males",1999,0,"Lambs",1999,400,1.74068559174059,68,"G",1
302,"Females",2003,0,"Lambs",2003,100,1.51486562858419,68,"D",0
121,"Females",1999,0,"Lambs",1999,100,2.03505223624898,68,"F",1
255,"Females",2003,0,"Lambs",2003,100,1.6526233433786,68,"D",1
132,"Males",1999,0,"Lambs",1999,200,2.08223549420734,68,"A",1
796,"Females",2011,0,"Lambs",2011,600,2.33052886948944,68,"B",0
85,"Males",1999,0,"Lambs",1999,400,2.19217055955973,69,"A",1
757,"Males",2011,0,"Lambs",2011,400,2.4145456482181,69,"E",0
91,"Males",1999,0,"Lambs",1999,400,1.94148300843204,69,"F",1
82,"Females",1999,0,"Lambs",1999,500,2.0522425734271,69,"G",1
98,"Males",1999,0,"Lambs",1999,2400,2.43510075078924,69,"A",1
756,"Females",2011,0,"Lambs",2011,0,1.8289793861763,69,"B",1
96,"Females",1999,0,"Lambs",1999,500,1.7293131056126,69,"D",1
134,"Females",1999,0,"Lambs",1999,400,2.06069956265741,69,"A",1
129,"Females",1999,0,"Lambs",1999,1200,2.16595029512605,69,"B",1
470,"Females",2006,0,"Lambs",2006,200,1.893784284227,69,"C",0
751,"Males",2011,0,"Lambs",2011,1300,2.20766729233588,69,"E",0
488,"Males",2006,0,"Lambs",2006,200,2.00201000322659,69,"F",0
489,"Males",2006,0,"Lambs",2006,500,1.69739520864797,69,"E",0
769,"Males",2011,0,"Lambs",2011,1000,2.14305061484014,69,"E",0
480,"Males",2006,0,"Lambs",2006,1000,1.98360039488829,70,"A",0
743,"Males",2011,0,"Lambs",2011,1200,1.85042659766273,70,"H",0
92,"Females",1999,0,"Lambs",1999,300,1.98451856700046,70,"F",1
793,"Males",2011,0,"Lambs",2011,200,1.60736812978374,70,"G",0
93,"Males",1999,0,"Lambs",1999,400,1.6111218707931,70,"H",1
792,"Males",2011,0,"Lambs",2011,1600,1.97735099414823,70,"D",0
117,"Females",1999,0,"Lambs",1999,600,1.39100248474127,70,"F",1
308,"Females",2003,0,"Lambs",2003,300,1.69131257948948,70,"G",1
89,"Males",1999,0,"Lambs",1999,1300,2.18211825606177,70,"B",1
284,"Females",2003,0,"Lambs",2003,0,2.07031130972393,70,"G",1
81,"Females",1999,0,"Lambs",1999,800,2.03504203343285,71,"F",1
467,"Females",2006,0,"Lambs",2006,200,2.04443032757768,71,"G",1
445,"Females",2006,0,"Lambs",2006,200,1.62602875235477,71,"B",0
777,"Females",2011,0,"Lambs",2011,1000,1.40342043582647,71,"D",0
258,"Males",2003,0,"Lambs",2003,500,1.88611898655678,71,"E",1
127,"Females",1999,0,"Lambs",1999,600,1.81982218098319,71,"F",1
485,"Females",2006,0,"Lambs",2006,1200,1.98887244023949,71,"G",0
97,"Males",1999,0,"Lambs",1999,200,1.89969740939397,71,"A",0
275,"Males",2003,0,"Lambs",2003,300,1.9655228539322,71,"G",1
122,"Females",1999,0,"Lambs",1999,600,1.87784290065965,96,"A",1
100,"Males",1999,0,"Lambs",1999,400,1.97239399336507,71,"B",0
762,"Males",2011,0,"Lambs",2011,1000,1.64983180218459,71,"E",0
78,"Males",1999,0,"Lambs",1999,500,1.96429861727429,71,"G",0
124,"Males",1999,0,"Lambs",1999,500,2.4047950604919,72,"A",0
290,"Males",2003,0,"Lambs",2003,200,1.63151202567436,72,"A",0
101,"Males",1999,0,"Lambs",1999,400,1.73381708654287,72,"E",NA
310,"Females",2003,0,"Lambs",2003,1200,2.08527068156423,72,"G",0
304,"Males",2003,0,"Lambs",2003,200,2.05067025713492,72,"A",1
113,"Females",1999,0,"Lambs",1999,600,1.60018036580418,72,"E",0
281,"Males",2003,0,"Lambs",2003,700,1.49147209525828,72,"H",1
795,"Females",2011,0,"Lambs",2011,800,2.00441251392782,72,"C",0
296,"Females",2003,0,"Lambs",2003,1200,1.85126364448095,72,"D",1
466,"Males",2006,0,"Lambs",2006,2400,2.16207613418362,72,"G",0
257,"Females",2003,0,"Lambs",2003,700,1.90621380904654,72,"G",1
109,"Females",1999,0,"Lambs",1999,300,1.84461014261463,73,"E",1
746,"Females",2011,0,"Lambs",2011,300,1.85008535318743,73,"B",0
271,"Females",2003,0,"Lambs",2003,0,1.60442554798011,73,"E",1
778,"Females",2011,0,"Lambs",2011,900,2.21170403929279,73,"G",0
771,"Females",2011,0,"Lambs",2011,200,1.62776129184577,73,"B",0
451,"Males",2006,0,"Lambs",2006,400,1.65357805344801,73,"E",0
487,"Females",2006,0,"Lambs",2006,200,1.94001483125207,73,"F",1
287,"Females",2003,0,"Lambs",2003,0,1.66348477085357,73,"G",1
87,"Males",1999,0,"Lambs",1999,100,1.956060050801,73,"B",1
450,"Males",2006,0,"Lambs",2006,1000,2.29916807387336,74,"G",0
99,"Males",1999,0,"Lambs",1999,1000,2.10249112996155,74,"B",1
783,"Males",2011,0,"Lambs",2011,4400,1.69564802645233,74,"E",0
474,"Males",2006,0,"Lambs",2006,800,1.64079090175636,74,"H",0
461,"Females",2006,0,"Lambs",2006,200,1.66258158779758,74,"G",0
780,"Males",2011,0,"Lambs",2011,700,1.57807848761346,74,"C",1
295,"Females",2003,0,"Lambs",2003,0,2.17062472443611,75,"F",1
262,"Females",2003,0,"Lambs",2003,400,2.34567679880452,75,"G",1
782,"Males",2011,0,"Lambs",2011,1100,1.63054723405937,75,"D",0
456,"Males",2006,0,"Lambs",2006,600,2.13233353126133,75,"E",0
742,"Males",2011,0,"Lambs",2011,1600,2.1338692324889,75,"G",0
482,"Males",2006,0,"Lambs",2006,300,1.76594988845357,75,"C",0
301,"Females",2003,0,"Lambs",2003,100,1.83342647073328,75,"D",1
457,"Males",2006,0,"Lambs",2006,400,0.981136318252012,75,"E",0
741,"Females",2011,0,"Lambs",2011,400,1.95627363349293,75,"F",0
763,"Males",2011,0,"Lambs",2011,1200,1.52328748044796,75,"G",0
138,"Males",1999,0,"Lambs",1999,200,1.93912188324588,76,"C",0
133,"Females",1999,0,"Lambs",1999,1200,1.40424910664764,76,"A",1
282,"Females",2003,0,"Lambs",2003,600,2.2788361789005,76,"B",1
274,"Females",2003,0,"Lambs",2003,200,1.62432255035328,76,"B",1
475,"Males",2006,0,"Lambs",2006,400,1.63838065931439,76,"G",0
477,"Females",2006,0,"Lambs",2006,400,1.25513335097903,77,"E",0
293,"Females",2003,0,"Lambs",2003,200,1.42700413346912,77,"F",1
114,"Females",1999,0,"Lambs",1999,800,1.91588271950931,77,"H",1
273,"Females",2003,0,"Lambs",2003,200,2.1943323232078,77,"C",1
446,"Females",2006,0,"Lambs",2006,2000,1.81413923672876,77,"F",0
137,"Females",1999,0,"Lambs",1999,200,2.59808378724634,78,"A",1
775,"Males",2011,0,"Lambs",2011,1400,2.17971611107065,78,"E",0
112,"Males",1999,0,"Lambs",1999,1500,1.81401832372297,78,"A",1
441,"Males",2006,0,"Lambs",2006,600,2.04416294279521,78,"B",0
80,"Females",1999,0,"Lambs",1999,600,1.42133759097347,78,"F",1
759,"Females",2011,0,"Lambs",2011,200,1.90531125407574,78,"D",1
119,"Females",1999,0,"Lambs",1999,100,2.07769902581326,78,"A",1
136,"Females",1999,0,"Lambs",1999,2200,2.00108200776244,78,"C",1
299,"Females",2003,0,"Lambs",2003,200,2.17795447089106,78,"D",1
141,"Males",1999,0,"Lambs",1999,900,2.24931107563452,78,"B",1
761,"Females",2011,0,"Lambs",2011,800,1.55393734812489,78,"E",0
453,"Females",2006,0,"Lambs",2006,600,1.93934804060433,78,"H",0
765,"Males",2011,0,"Lambs",2011,3800,1.84676883082018,78,"G",0
288,"Females",2003,0,"Lambs",2003,100,2.40635930102451,79,"D",1
303,"Females",2003,0,"Lambs",2003,400,1.79749469377241,79,"E",1
272,"Males",2003,0,"Lambs",2003,400,1.79709060208302,79,"H",0
454,"Females",2006,0,"Lambs",2006,800,1.74208809311036,79,"B",1
94,"Females",1999,0,"Lambs",1999,200,2.06078439855778,79,"D",1
305,"Males",2003,0,"Lambs",2003,400,2.13844932743695,79,"F",0
286,"Females",2003,0,"Lambs",2003,400,2.13374932065538,79,"H",1
267,"Males",2003,0,"Lambs",2003,800,1.72587427207098,79,"A",1
110,"Males",1999,0,"Lambs",1999,500,1.48813220078907,79,"C",0
140,"Females",1999,0,"Lambs",1999,600,1.77384009196343,79,"F",1
259,"Females",2003,0,"Lambs",2003,200,2.05203151979047,79,"H",1
468,"Males",2006,0,"Lambs",2006,600,1.76278589651676,79,"B",0
125,"Females",1999,0,"Lambs",1999,1500,1.5541923139789,79,"E",1
747,"Females",2011,0,"Lambs",2011,3000,2.19624072633025,79,"G",0
767,"Females",2011,0,"Lambs",2011,200,1.89544227994897,79,"H",0
309,"Females",2003,0,"Lambs",2003,0,1.8621721162873,79,"F",1
311,"Females",2003,0,"Lambs",2003,1000,1.8765804401514,79,"H",0
760,"Males",2011,0,"Lambs",2011,300,2.19450659932708,80,"A",0
766,"Females",2011,0,"Lambs",2011,200,1.85686257142832,80,"F",0
748,"Males",2011,0,"Lambs",2011,900,1.93597444072367,80,"A",0
128,"Females",1999,0,"Lambs",1999,300,1.93828152103299,80,"C",1
789,"Females",2011,0,"Lambs",2011,1000,1.67976737736265,80,"A",0
126,"Females",1999,0,"Lambs",1999,200,1.24029419767648,80,"H",1
269,"Females",2003,0,"Lambs",2003,200,1.91146954887218,80,"E",1
750,"Males",2011,0,"Lambs",2011,700,1.85850563011736,80,"F",0
754,"Females",2011,0,"Lambs",2011,400,2.00282411159402,82,"D",0
773,"Females",2011,0,"Lambs",2011,700,2.27420431137708,82,"H",0
459,"Males",2006,0,"Lambs",2006,600,1.62070815538906,82,"B",0
786,"Males",2011,0,"Lambs",2011,600,1.8871298320704,82,"C",0
790,"Males",2011,0,"Lambs",2011,1200,1.93138732289427,82,"D",0
265,"Females",2003,0,"Lambs",2003,200,1.79924897462911,82,"F",1
554,"Males",2007,0,"Lambs",2007,200,2.91286053004553,96,"D",1
540,"Females",2007,0,"Lambs",2007,200,2.1322370229152,83,"A",1
215,"Females",2001,0,"Lambs",2001,400,1.815552372971,83,"B",1
563,"Males",2007,0,"Lambs",2007,500,1.91702469493742,83,"D",0
678,"Males",2009,0,"Lambs",2009,100,1.61005690999804,83,"E",1
506,"Females",2007,0,"Lambs",2007,500,1.97131189605641,83,"G",1
640,"Females",2009,0,"Lambs",2009,1000,2.10887672205751,83,"H",1
212,"Females",2001,0,"Lambs",2001,200,1.57405323433855,83,"A",0
503,"Males",2007,0,"Lambs",2007,400,1.76511872069244,83,"B",0
523,"Males",2007,0,"Lambs",2007,800,1.47838939344423,83,"E",0
626,"Males",2009,0,"Lambs",2009,2100,1.60444151745417,83,"F",0
670,"Females",2009,0,"Lambs",2009,1400,1.74351818314079,83,"G",0
189,"Males",2001,0,"Lambs",2001,2000,2.08372618712631,83,"B",0
501,"Males",2007,0,"Lambs",2007,300,2.07452485540574,83,"A",0
635,"Males",2009,0,"Lambs",2009,500,1.71511469980824,83,"B",1
809,"Females",2012,0,"Lambs",2012,200,1.80257962508424,83,"E",1
662,"Males",2009,0,"Lambs",2009,1000,1.98709267455536,83,"C",1
